71316079,2,1,"1,418",104400,0,1954,C+ / AVERAGE+,5163 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,600",10/25/90,0,7/28/86,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316081,3,1,"1,442",104600,1,1954,C+ / AVERAGE+,5159 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,900",9/28/12,80000,5/25/83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316083,3,1,"1,437",104800,0,1954,C+ / AVERAGE+,5158 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,720",6/27/12,122500,10/29/98,105000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316085,3,1,"1,147",103800,1,1954,C+ / AVERAGE+,5162 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,044",10/30/08,123500,5/25/95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316086,3,1,"1,499",105900,1,1954,C+ / AVERAGE+,5166 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,720",2/1/19,0,5/18/06,135000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316087,3,1,"1,427",105000,1,1954,C+ / AVERAGE+,5174 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,044",6/13/84,0,1/1/75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316089,4,1,"1,708",111600,0,1954,C+ / AVERAGE+,5182 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,720",2/16/16,0,8/23/91,83000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316090,3,1,"1,427",105000,1,1954,C+ / AVERAGE+,5186 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,044",7/28/78,63500,12/21/77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316091,3,1,"1,103",100300,1,1954,C+ / AVERAGE+,5190 LONGTON RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,720",7/13/18,162000,12/12/17,68789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316092,3,1,"1,171",110600,1,1954,C+ / AVERAGE+,5196 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,044",9/12/06,148000,5/27/93,93000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316095,3,1,"1,336",102500,1,1954,C+ / AVERAGE+,5208 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,044",2/11/13,0,12/1/98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316096,4,2,"1,437",104500,1,1954,C+ / AVERAGE+,5212 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,720",6/22/78,59900,1/1/75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316097,2,1,"1,309",101800,1,1955,C+ / AVERAGE+,5218 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,044",9/28/89,85000,11/15/84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316098,3,3,"1,908",139600,0,1955,C+ / AVERAGE+,5224 LONGTON RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,N/A,"9,720",6/27/13,160000,4/1/05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71316099,2,1,"1,146",97100,0,1955,C+ / AVERAGE+,5228 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,168",8/30/00,125000,9/24/86,34500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317001,2,1,840,83500,0,1948,C / AVERAGE,5237 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,120",10/16/19,0,5/22/12,55000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317002,2,1,840,83500,1,1948,C / AVERAGE,5243 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,120",3/20/18,110900,12/16/03,113500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317003,2,1,840,83400,0,1948,C / AVERAGE,5247 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,120",3/13/19,0,7/12/18,85500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317004,2,1,840,83600,0,1948,C / AVERAGE,5253 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,120",12/26/19,107000,11/15/88,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317005,2,1,864,84300,0,1948,C / AVERAGE,5257 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,120",7/28/03,0,11/10/99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317006,2,1,840,83300,0,1947,C / AVERAGE,5263 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,N/A,"6,120",8/12/94,61000,11/6/90,61000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317007,2,1,840,83500,0,1948,C / AVERAGE,5267 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,120",6/29/05,117000,4/22/05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317008,3,1,840,77900,0,1947,C / AVERAGE,5273 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,120",8/26/13,33000,7/1/13,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317009,2,1,840,83200,0,1947,C / AVERAGE,5277 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,120",4/19/02,0,4/19/02,88000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317010,2,1,840,83500,0,1947,C / AVERAGE,5283 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,120",5/20/19,97500,6/23/06,122500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317011,2,1,840,83500,0,1947,C / AVERAGE,5287 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,120",8/29/03,110000,2/21/95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317012,2,1,"1,082",98900,1,1947,C+ / AVERAGE+,5293 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,120",7/18/18,97700,10/29/93,73000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317013,2,1,840,84300,0,1947,C / AVERAGE,1584 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,480",2/18/15,24500,10/19/98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317014,2,1,840,83200,0,1947,C / AVERAGE,5240 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,000",2/28/19,53000,8/17/12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317015,2,1,840,84100,0,1947,C / AVERAGE,5244 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,550",6/2/10,59890,9/11/08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317016,2,1,840,81700,0,1947,C / AVERAGE,5248 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,600",10/24/02,105900,5/21/98,87500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317017,3,1,"1,470",109800,0,1947,C / AVERAGE,5254 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,700",9/3/15,0,8/24/15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317018,2,1,840,82400,0,1947,C / AVERAGE,5258 BRIDGEWATER RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,750",10/26/18,100000,10/3/17,83400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317019,2,1,840,81300,0,1947,C / AVERAGE,5264 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,800",8/7/96,80900,4/18/91,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317020,2,1,"1,214",98700,1,1947,C / AVERAGE,5268 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"11,900",4/2/85,0,1/1/75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317021,2,1,872,84300,0,1947,C / AVERAGE,5274 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,950",10/30/17,85500,6/17/05,121000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317022,2,1,"1,035",95000,0,1947,C / AVERAGE,5278 BRIDGEWATER RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"13,500",2/11/08,129000,7/22/88,69900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317023,2,1,840,78000,0,1947,C / AVERAGE,5284 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,000",5/25/18,96000,4/11/18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317024,2,1,840,82900,0,1947,C / AVERAGE,5288 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,000",6/7/95,85000,5/2/94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317025,2,1,840,83100,0,1947,C / AVERAGE,5294 BRIDGEWATER RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,000",3/27/19,53000,8/17/12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317026,2,1,840,80000,0,1947,C / AVERAGE,1600 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,600",6/30/11,78000,5/24/95,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317027,2,1,840,82400,0,1948,C / AVERAGE,1579 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,000",3/13/08,124000,6/25/99,80100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317028,2,1,840,82400,0,1948,C / AVERAGE,1583 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,000",4/26/13,90500,10/14/05,85000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317029,3,1,"1,260",104600,0,1948,C / AVERAGE,1589 OVERBROOK RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"8,000",1/28/08,108000,1/31/05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317030,2,1,840,82400,0,1948,C / AVERAGE,1595 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,000",2/22/94,0,5/10/93,19400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317031,2,1,840,82300,0,1948,C / AVERAGE,1599 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,000",9/12/08,0,1/29/01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317032,2,1,"1,380",103100,0,1948,C / AVERAGE,1603 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,N/A,"8,000",10/30/07,0,6/15/78,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317033,2,1,"1,032",89000,0,1949,C / AVERAGE,1609 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,000",3/5/99,108000,5/22/98,106000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317034,2,1,840,90100,0,1948,C / AVERAGE,1613 OVERBROOK RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"8,000",7/6/18,115000,10/5/15,98000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317035,2,1,840,82400,0,1949,C / AVERAGE,1619 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,000",10/10/19,100000,10/10/19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317036,3,1,"1,320",101400,1,1948,C / AVERAGE,1623 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,000",8/18/05,130000,9/1/95,104000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317037,3,1,"1,670",117500,0,1951,C+ / AVERAGE+,1629 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,N/A,"8,000",2/28/19,118000,8/13/12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317038,2,1,840,82400,0,1948,C / AVERAGE,1633 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,000",5/4/04,107900,9/2/03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317039,2,1,"1,215",93900,0,1951,C+ / AVERAGE+,1639 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,000",3/24/16,46299,1/16/15,53334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317040,2,1,856,82700,0,1948,C / AVERAGE,1643 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,000",10/12/17,90000,10/2/13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317041,3,2,"1,380",109100,0,1949,C+ / AVERAGE+,1649 OVERBROOK RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"7,950",7/18/18,0,7/5/18,139500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317042,2,1,840,82000,0,1948,C / AVERAGE,1653 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,950",10/3/03,98500,8/11/03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317043,2,1,840,86400,0,1948,C / AVERAGE,1659 OVERBROOK RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"7,950",9/6/17,90000,5/25/76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317044,3,1,"1,176",92900,0,1948,C / AVERAGE,1665 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,950",10/28/93,0,1/1/75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317045,2,1,840,82000,0,1948,C / AVERAGE,1669 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,950",12/22/16,0,4/2/13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317046,2,1,868,82500,0,1949,C+ / AVERAGE+,1675 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,950",9/16/94,0,1/31/86,56000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317047,2,1,840,82000,0,1949,C / AVERAGE,1679 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,950",5/31/88,59900,2/24/87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317048,2,1,"1,161",108900,0,1948,C+ / AVERAGE+,1687 OVERBROOK RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"7,900",8/30/16,116000,2/19/15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317049,4,1,"1,408",106500,0,1949,C+ / AVERAGE+,1689 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,472",3/30/05,0,1/1/75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317050,3,1,"1,296",95100,0,1954,C+ / AVERAGE+,1692 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"13,200",5/3/19,134900,9/20/07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317051,2,1,840,82000,0,1946,C / AVERAGE,1688 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"15,200",7/25/03,111000,7/21/95,82000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317052,2,1,775,76100,0,1951,C+ / AVERAGE+,1682 OVERBROOK RD,"LYNDHURST, OH. 44124",FAIR,ATTACHED,No,"13,100",7/3/02,107000,7/19/93,77500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317053,3,1,"1,338",97000,0,1952,C / AVERAGE,1638 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,750",7/24/06,148000,10/12/01,122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317054,2,1,856,82700,1,1949,C / AVERAGE,1634 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,200",7/12/93,75000,1/1/75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317055,2,1,"1,129",92500,0,1949,C / AVERAGE,1628 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,650",3/21/96,92000,2/3/78,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317056,3,2,"1,671",107000,0,1951,C / AVERAGE,1624 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"12,100",3/14/16,0,8/18/08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317057,4,2,"2,091",144200,0,1951,C+ / AVERAGE+,1618 OVERBROOK RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,N/A,"10,350",11/4/09,0,1/29/99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317058,3,1,"1,163",102400,0,1951,C+ / AVERAGE+,1614 OVERBROOK RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,300",11/4/09,0,4/19/06,140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317059,2,1,"1,032",89100,0,1947,C / AVERAGE,1608 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,300",10/1/19,0,9/17/19,68000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317060,2,1,851,84600,0,1948,C / AVERAGE,1623 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,052",10/15/01,98000,4/24/91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317061,2,1,"1,376",98200,0,1948,C+ / AVERAGE+,1625 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,003",7/10/02,114900,3/4/92,84900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317062,2,1,840,82100,0,1948,C / AVERAGE,1627 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,500",9/8/89,55000,1/1/75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317063,2,1,"1,032",93800,0,1948,C / AVERAGE,1629 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,450",6/29/18,89000,6/1/18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317064,2,1,899,84000,0,1948,C / AVERAGE,1631 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,400",10/20/06,96000,5/8/03,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317065,3,1,"1,043",92900,0,1948,C+ / AVERAGE+,1633 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"11,350",8/6/14,0,5/9/03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317066,2,1,856,84400,0,1948,C / AVERAGE,1635 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,300",9/22/03,112500,6/30/97,96500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317067,2,1,840,81600,0,1948,C / AVERAGE,1637 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,624",7/18/86,0,1/1/75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317068,2,1,840,81800,0,1948,C / AVERAGE,1639 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"11,776",7/15/04,108000,1/4/80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317069,2,1,"1,032",91000,0,1947,C / AVERAGE,1641 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"11,327",4/10/14,91000,8/27/08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317070,2,1,"1,132",91000,0,1948,C / AVERAGE,1643 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,434",5/12/14,0,9/1/04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317071,2,1,856,82200,0,1948,C / AVERAGE,1645 CURRY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,456",1/18/18,0,6/29/01,87500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317072,3,1,"1,418",96300,1,1949,C+ / AVERAGE+,1647 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,056",5/26/92,87500,1/1/75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317073,2,1,"1,139",97800,0,1948,C / AVERAGE,1649 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,815",6/21/95,115000,10/18/83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317074,2,1,899,85200,0,1948,C / AVERAGE,1651 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,478",5/6/88,54000,4/4/86,57500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317075,2,1,840,83600,0,1948,C / AVERAGE,1654 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,N/A,"8,745",5/3/13,0,5/6/99,105000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317076,2,1,"1,024",89600,1,1948,C+ / AVERAGE+,1668 OVERBROOK RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,342",9/19/91,70500,1/1/75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317077,2,1,915,86100,0,1949,C / AVERAGE,1654 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,504",6/27/18,0,6/6/18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317078,3,1,840,95200,0,1949,C / AVERAGE,1652 CURRY RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,175",6/12/15,105000,4/29/05,123000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317079,2,1,840,83900,0,1949,C / AVERAGE,1650 CURRY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,835",12/22/14,71000,1/29/07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317080,3,1,"1,967",203300,0,1950,B / GOOD,1648 CURRY RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,908",10/24/18,214000,4/17/18,90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317081,4,2,"1,232",97800,0,1950,C / AVERAGE,1646 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"9,234",1/5/15,74500,1/5/15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317082,2,1,899,84300,0,1949,C / AVERAGE,1644 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,685",12/28/11,85000,1/4/99,106000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317083,3,1,902,93200,0,1953,C+ / AVERAGE+,1642 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"8,692",7/24/87,66000,11/10/77,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317084,2,1,"1,273",97200,0,1952,C+ / AVERAGE+,1640 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,480",10/17/01,130000,5/24/99,109000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317085,2,1,856,83900,0,1949,C / AVERAGE,1638 CURRY DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,480",9/30/19,110700,1/20/10,52000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317086,2,1,840,81900,0,1948,C+ / AVERAGE+,1636 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,000",5/9/05,0,6/29/78,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317087,3,1,"1,260",95600,0,1948,C+ / AVERAGE+,1634 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,000",12/30/14,0,5/10/77,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317088,3,1,"1,271",95700,1,1948,C+ / AVERAGE+,1632 CURRY RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,000",6/25/99,113500,8/22/96,107000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317089,3,1,"1,449",105500,1,1955,C+ / AVERAGE+,5235 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"11,484",8/31/18,0,8/22/97,96000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317090,4,1,"1,890",125200,0,1956,C+ / AVERAGE+,5245 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"14,400",3/11/97,135000,3/24/78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317091,2,1,958,90900,0,1955,C+ / AVERAGE+,5232 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"11,214",10/5/82,0,1/1/75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71317093,3,2,"1,549",111300,0,1955,B / GOOD,5238 LONGTON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"12,800",1/3/18,0,4/19/05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
