71101028,4,1,"2,338","$164,000 ",1,1964,B+ / GOOD+,4822 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"12,075",4/25/08,"$170,000 ",12/19/91,"$122,500 "
71101029,4,2,"2,136","$192,000 ",1,1964,B+ / GOOD+,4832 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"11,550",11/5/07,"$167,000 ",3/28/01,$0 
71101030,3,1,"2,766","$211,400 ",1,1964,B+ / GOOD+,4838 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"11,760",7/16/85,$0 ,11/16/76,"$61,500 "
71101031,3,2,"2,656","$206,700 ",1,1964,B+ / GOOD+,4846 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,N/A,"11,280",11/3/14,"$130,000 ",9/19/11,$0 
71101032,3,1,"2,016","$150,000 ",1,1963,B+ / GOOD+,4856 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"11,475",8/26/13,"$114,500 ",4/13/12,"$100,000 "
71101033,3,1,"2,016","$188,000 ",1,1963,B+ / GOOD+,4862 DELEVAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"11,305",3/28/85,$0 ,1/1/75,$0 
71101034,3,1,"1,560","$154,200 ",1,1963,B+ / GOOD+,4876 DELEVAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"10,030",12/18/09,"$145,000 ",10/12/04,$0 
71101035,4,2,"2,492","$179,000 ",1,1963,B+ / GOOD+,4877 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,N/A,"10,285",2/23/15,"$179,000 ",1/3/14,$0 
71101036,3,2,"1,755","$165,000 ",0,1963,B+ / GOOD+,4863 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"11,266",4/7/17,$0 ,7/25/97,"$138,200 "
71101037,3,1,"2,377","$177,200 ",1,1963,B+ / GOOD+,4855 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"11,266",7/25/07,$0 ,6/13/86,"$102,000 "
71101038,3,2,"2,428","$194,200 ",1,1963,B+ / GOOD+,4847 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,395",2/2/07,"$186,000 ",8/15/86,"$102,000 "
71101039,3,1,"2,317","$194,100 ",1,1963,B+ / GOOD+,4839 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,780",11/22/05,"$189,500 ",5/19/97,"$157,000 "
71101040,3,2,"2,504","$175,000 ",1,1964,B+ / GOOD+,4831 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"11,778",7/18/84,"$90,000 ",1/1/75,$0 
71101041,3,2,"2,504","$200,000 ",1,1965,B+ / GOOD+,4823 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"12,480",7/31/19,"$166,000 ",11/3/11,$0 
71101042,3,2,"1,660","$140,000 ",0,1963,B+ / GOOD+,4815 HARTLEY DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"13,677",11/20/13,$0 ,12/10/91,$0 
