39701068,4,2,"2,608","$199,000 ",1,1975,B+ / GOOD+,18285 FOX HOLLOW DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"16,920",9/29/2006,$0 ,5/25/1983,"$83,000 "
39701069,4,2,"2,608","$195,200 ",1,1975,B+ / GOOD+,18293 FOX HOLLOW DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"14,600",9/13/2000,"$174,000 ",3/22/1990,$0 
39701070,4,2,"2,608","$196,800 ",1,1975,B+ / GOOD+,18301 FOX HOLLOW DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"15,000",5/25/2005,$0 ,5/25/2005,$0 
39701071,3,2,"2,400","$199,900 ",1,1975,B+ / GOOD+,18286 FOX HOLLOW DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"19,840",3/19/2010,$0 ,5/25/2007,$0 
39701072,3,2,"1,676","$167,400 ",0,1975,B+ / GOOD+,18244 FOX HOLLOW DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"12,948",1/2/2019,"$217,500 ",8/2/2018,"$130,000 "
39701073,4,2,"2,999","$205,300 ",1,1975,B+ / GOOD+,18172 FOX HOLLOW DR,"STRONGSVILLE, OH. 44136",GOOD,ATTACHED,N/A,"14,100",8/30/2016,$0 ,7/8/2016,$0 
39701074,5,2,"2,556","$192,000 ",1,1974,B+ / GOOD+,18148 FOX HOLLOW DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"14,925",10/23/2009,"$155,000 ",3/30/2009,"$113,334 "
39701075,4,2,"1,728","$181,900 ",0,1974,B+ / GOOD+,18092 FOX HOLLOW DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"15,675",8/30/2018,"$120,000 ",5/5/2004,$0 
39701076,4,2,"2,766","$206,400 ",1,1974,B+ / GOOD+,18060 FOX HOLLOW DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"16,500",11/1/2004,"$270,000 ",5/1/1981,"$90,000 "
39701077,3,2,"2,072","$166,500 ",1,1974,B+ / GOOD+,18000 FOX HOLLOW DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,N/A,"15,246",10/28/2013,"$167,950 ",3/7/2013,"$67,500 "
39701078,3,2,"1,834","$172,100 ",0,1974,B+ / GOOD+,17990 FOX HOLLOW DR,"STRONGSVILLE, OH. 44136",AVERAGE,ATTACHED,No,"12,780",9/9/2013,"$115,000 ",7/21/2006,"$174,500 "
